time,page 
2540,282.5930448354484 
2550,392.1688502805947 
2560,351.29129639993226 
2570,356.4962721429036 
2580,288.2802016736531 
2590,302.75748741503304 
2600,396.37388033564844 
2610,304.9885577259675 
2620,288.0442210093014 
2630,335.77171471561485 
2640,364.18483070322634 
2650,398.7902719199207 
2660,349.1902873479818 
2670,300.82656742006054 
2680,349.7830148824491 
2690,384.8029026777127 
2700,373.3919021619357 
2710,299.1429977323378 
2720,374.0143554531602 
2730,374.3757207144663 
2740,303.71351256139127 
2750,320.39441661068395 
2760,388.0825469735849 
2770,334.03856624236164 
2780,333.3807337567509 
2790,351.45543010001 
2800,332.91297341040826 
2810,379.3457696593302 
2820,336.62323976555984 
2830,348.76794061628226 
2840,306.54945935225584 
2850,352.1473203349733 
2860,312.27644325200157 
2870,312.5706692622234 
2880,363.67377463156566 
2890,310.36987889728107 
2900,328.2777218315905 
2910,357.35889741794557 
2920,411.83054080047094 
2930,362.4189340335261 
2940,321.2422464840848 
2950,305.90067084665014 
2960,455.3042789396188 
2970,333.4620020751824 
2980,368.76253106629576 
2990,300.808510539164 
3000,451.73706912693143 
3010,363.81002570936914 
3020,442.540888840956 
3030,420.8463401417673 
3040,375.7288521633222 
3050,506.11360225307595 
3060,411.33438727801945 
3070,345.96876554998227 
3080,346.7456941087576 
3090,365.69530573875636 
3100,448.92287760900734 
3110,395.5848379510599 
3120,334.8745188260332 
3130,462.430668951538 
3140,332.1432076287839 
3150,398.0012669112026 
3160,457.74559095327555 
3170,402.422613300575 
3180,414.5484487008605 
3190,518.7327322065261 
3200,411.89871014677095 
3210,352.2456111121297 
3220,333.5305933837896 
3230,402.53397985937767 
3240,362.214984594196 
3250,389.11383184534355 
3260,444.9070557901496 
3270,447.57515214082025 
3280,413.67182208092333 
3290,355.43416273701 
3300,373.77276562850665 
3310,423.8545927717788 
3320,449.89920852849536 
3330,475.4241844497805 
3340,436.16951622920664 
3350,350.65756867386403 
3360,600.4946193343474 
3370,465.8597331051503 
3380,421.3579296252804 
3390,493.4447005313063 
3400,520.1369500725644 
3410,591.9492328533723 
3420,711.5934135709564 
3430,552.161091236914 
3440,552.3965737201926 
3450,399.2412588179636 
3460,429.7119166397042 
3470,373.99391225887484 
3480,477.96866334420713 
3490,473.53836364358807 
3500,400.2934930260992 
3510,472.3094901201675 
3520,522.7222282706327 
3530,429.3045309125832 
3540,461.2584218417203 
3550,476.7539542537163 
3560,489.9032570124089 
3570,499.3584584570921 
3580,432.5480960282724 
3590,465.24851457257995 
3600,397.8220710176684 
3610,706.1304716569236 
3620,615.3001648501495 
3630,3106.2514236632824 
3640,1725.8015312942573 
3650,4307.759626126734 
3660,5006.413696260745 
3670,1215.1693867412962 
3680,884.1499467371202 
3690,5161.228671024512 
3700,610.7589479328487 
3710,622.0076544702782 
3720,2114.785184695663 
3730,744.1644724842203 
3740,4294.626522044044 
3750,1288.4599304382914 
3760,615.0390349134567 
3770,1352.90787351085 
3780,2396.3419531604477 
3790,738.7202471306844 
3800,2805.633003008119 
3810,545.3233618954492 
3820,538.9477738686828 
3830,576.5923403303582 
3840,841.8228119906014 
3850,2037.7677002537762 
3860,3612.4240114170666 
3870,3378.545378160669 
3880,1932.3355855899154 
3890,1807.9225274761518 
3900,4371.864450110269 
3910,3309.069866364398 
3920,8331.289730640648 
3930,2890.597456525397 
3940,2762.4864094351783 
3950,8818.949862506206 
3960,4582.385407140128 
3970,14463.53548124454 
3980,6763.425495401524 
3990,10554.79335763526 
4000,598.7779626563241 
4010,515.1894298945679 
4020,616.6867302346628 
4030,505.8716883074472 
4040,593.4939143684793 
4050,501.6378876126285 
4060,433.4564733250804 
4070,643.649373498154 
4080,569.1766251061392 
4090,610.1717214431168 
4100,550.7875044358512 
4110,436.56775013712087 
4120,507.3757474632636 
4130,485.6390873342426 
4140,672.5307117399608 
4150,600.789661039315 
4160,653.009068599157 
4170,554.5247099088413 
4180,508.01279103635915 
4190,542.6167058875938 
4200,695.9224783490428 
4210,1470.020951787826 
4220,557.000837669886 
4230,594.89049028216 
4240,667.6193146060069 
4250,622.8539411933581 
4260,736.3899736519851 
4270,703.5023702363147 
4280,482.9339969918544 
4290,622.996844610285 
4300,683.7872645147166 
4310,1791.8648094636776 
4320,931.2823641934926 
4330,815.205354647973 
4340,636.063511198533 
4350,660.4015106980016 
4360,1657.9066626922456 
4370,1708.4535314443247 
4380,1960.7004587357028 
4390,1283.3313605990193 
4400,1003.0465303582953 
4410,1114.9959641952353 
4420,673.0745262799909 
4430,504.9975681507422 
4440,863.7373687179105 
4450,490.6663123428199 
4460,571.8517729444013 
4470,642.6332775748342 
4480,1325.1577371969972 
4490,2532.710194362834 
4500,1303.9122630206834 
4510,2156.2905939448488 
4520,2251.0324957566468 
4530,3012.5417577303724 
4540,2498.8375828813614 
4550,1979.412487026375 
4560,2505.111152337264 
4570,4292.889910393237 
4580,10391.972925666509 
4590,7589.58765358374 
4600,10990.707892574817 
4610,1252.8063192888662 
4620,4192.152005443602 
4630,2542.7832313481026 
4640,2142.278044654859 
4650,6021.638215758319 
4660,2141.367339753007 
4670,5436.632292806899 
4680,3346.9958567837507 
4690,1809.2892749786313 
4700,5309.199894694386 
4710,2673.5876058420063 
4720,12106.111160554781 
4730,10425.915969306403 
4740,1437.162098447464 
4750,1994.0934169533916 
4760,1219.5583771170286 
4770,1636.5221709406421 
4780,2083.5289922838865 
