time,connect,request 
50,0.5772522216936474,1.3049425712523255 
60,0.5818442399252932,2.3596186268610633 
70,0.5839228031846471,6.375271738675078 
80,0.5893553667058506,10.628715167874317 
90,0.5854836372598131,13.727698521234009 
100,0.5972234985777953,17.197256486046204 
110,0.5947359017671522,20.953086977475692 
120,0.5846970918162783,22.89365790965025 
130,0.5907316812577706,26.284931680120994 
140,0.5897040885470891,29.017729141387413 
150,0.5899110367026206,31.130347935716426 
160,0.5979340093257478,33.72951623739987 
170,0.5928142055048122,37.54844575080802 
180,0.5818552945759025,39.42123455841516 
190,0.5910671370813813,42.73045683949082 
200,0.5949513936859913,45.353928129944606 
210,0.5890369075299163,46.02247808007111 
220,0.592326048953769,46.91943568541103 
230,0.5934710236140023,53.09854314542906 
240,0.6146057692602935,52.07432244400659 
250,0.5848161108094373,56.70774494092517 
260,0.5912286404014244,57.94586080457051 
270,0.5879794122304765,59.48260555897219 
280,0.5957957531384598,63.21530224585657 
290,0.7826858240778409,67.9535620112371 
300,0.5867893023368647,68.64428580657064 
310,0.5835689126834617,73.22109909688108 
320,0.5878474041803766,77.4500966466947 
330,0.594900795016521,78.19484061059474 
340,0.5897750716915436,77.94110280768973 
350,0.5967145994635041,85.76993721041725 
360,0.5826070067370963,85.36431222580059 
370,0.5833522748575287,91.6963367703985 
380,0.5905290004539556,89.1028329377429 
390,0.5794337530362715,90.69511778448182 
400,0.5925490881564356,101.18450691052837 
410,0.5939195183053116,109.31833261724475 
420,0.5895240828021685,102.4952636475341 
430,0.5868644365608597,105.26514328563552 
440,0.6040350366308979,108.2055155927625 
450,0.5922850075952664,114.5914703396976 
460,0.5930532025250089,109.28286421311007 
470,0.6012705865307382,117.3684649376686 
480,0.6059723730173724,114.69948216295657 
490,0.5987841973646145,124.37609790976535 
500,0.5993438892840964,131.85307779428226 
510,0.7032831499653472,124.14798525797325 
520,0.5976518937653192,131.77844462979957 
530,0.6128942290982038,141.634155704781 
540,0.5998462131164115,147.67500576780427 
550,0.6093211922084772,153.81535109966933 
560,0.6125213949339333,149.671655344515 
570,0.6089697640265342,159.8042323058886 
580,0.6104056963274354,161.26448431760804 
590,0.599431279695714,164.25588478239658 
600,0.6095455722475593,168.310149468592 
610,0.6131108013707833,172.10021355629232 
620,0.6075877072688486,167.7413434220702 
630,0.6002798731610106,161.08057952619004 
640,0.5961864508233254,161.8310135179113 
650,0.6110381029452728,194.91206286022936 
660,0.6216607467387769,199.6397576794256 
670,0.6074276856040288,177.26448700884646 
680,0.6210683466973587,187.99164881505288 
690,0.6097324517677891,206.84916459394444 
700,0.6071196883022315,208.06608619311547 
710,0.6194923789441462,201.3805930749597 
720,0.5999376106875526,213.6420628269724 
730,0.6119046457173154,199.10504091720767 
740,0.6047044880150066,216.42106602971353 
750,0.6074445767310748,216.5974890331071 
760,0.6088315840193707,227.36256266834994 
770,0.6106479518880311,225.28471874999994 
780,0.6117840312940865,216.379338633235 
790,0.6096877292765118,216.61962678857907 
800,0.6173749651227675,225.64383215332032 
810,0.6099510497796689,228.29292207825907 
820,0.6139709704729086,247.3501303624364 
830,0.608704791755708,232.44725582364606 
840,0.6321051854494419,253.68673606527813 
850,0.6046406923491375,236.89173578894668 
860,0.6139386018967242,253.05183300010094 
870,0.6045516409340999,246.248710008094 
880,0.6243497248403059,256.7961948782339 
890,0.620970431524796,258.743352917567 
900,0.604088401173147,259.327814685328 
910,0.613807002656437,259.5452204436978 
920,0.6173607193173696,250.63856134866117 
930,0.6161705276761279,255.0729886225999 
940,0.6163384027880091,264.919718566916 
950,0.6139455205661869,274.7733016961694 
960,0.6128673964682387,279.92492876139755 
970,0.6050178420711048,269.1391527405375 
980,0.5925293933732695,270.46383218646764 
990,0.6109591086752356,277.65997167366316 
1000,0.6035388080611142,298.77678278750096 
1010,0.6043964866868485,291.22592644942443 
1020,0.6019118728103114,278.3661406953864 
1030,0.5979625750563122,284.9912627474212 
1040,0.6052782692994794,301.646608337499 
1050,0.6108002693422373,303.10826089722576 
1060,0.6024472644474737,303.77083984080303 
1070,0.6149950955821332,312.9473604706446 
1080,0.6166091407973229,306.3471051194628 
1090,0.6124105868296933,309.5797996489817 
1100,0.5945628800654705,306.06429597185786 
1110,0.605413786403795,327.5482637995374 
1120,0.6216451358072388,323.37034191925113 
1130,0.6017587922293032,315.79812516500584 
1140,0.594172630402128,324.51956722395687 
1150,0.6018627992300002,333.31811400789934 
1160,0.6036971185824793,333.3072093165964 
1170,0.5952552045129763,318.12850015961624 
1180,0.5988784731811104,331.25585937499983 
1190,0.6286638881773671,349.9447044083111 
1200,0.6042783833040664,346.70192850815783 
1210,0.6112148113882789,354.3031448599609 
1220,0.6012027744391011,345.84752373133995 
