time,connect,request 
50,8.900146484375,9.85498046875 
60,8.900146484375,284.09814453125 
70,8.900146484375,284.09814453125 
80,8.900146484375,284.09814453125 
90,8.900146484375,284.09814453125 
100,14.576904296875,284.09814453125 
110,14.576904296875,284.09814453125 
120,14.576904296875,284.09814453125 
130,14.576904296875,284.09814453125 
140,14.576904296875,284.09814453125 
150,14.576904296875,284.09814453125 
160,14.576904296875,284.09814453125 
170,14.576904296875,284.09814453125 
180,14.576904296875,284.09814453125 
190,14.576904296875,284.09814453125 
200,14.576904296875,284.09814453125 
210,14.576904296875,284.09814453125 
220,14.576904296875,284.09814453125 
230,14.576904296875,284.09814453125 
240,26.48193359375,284.09814453125 
250,26.48193359375,284.09814453125 
260,26.48193359375,284.09814453125 
270,26.48193359375,284.09814453125 
280,26.48193359375,284.09814453125 
290,999.744873046875,1064.612060546875 
300,999.744873046875,1064.612060546875 
310,999.744873046875,1064.612060546875 
320,999.744873046875,1064.612060546875 
330,999.744873046875,1064.612060546875 
340,999.744873046875,1064.612060546875 
350,999.744873046875,1064.612060546875 
360,999.744873046875,1064.612060546875 
370,999.744873046875,1064.612060546875 
380,999.744873046875,1064.612060546875 
390,999.744873046875,1064.612060546875 
400,999.744873046875,1064.612060546875 
410,999.744873046875,1064.612060546875 
420,999.744873046875,1064.612060546875 
430,999.744873046875,1064.612060546875 
440,999.744873046875,1064.612060546875 
450,999.744873046875,1064.612060546875 
460,999.744873046875,1064.612060546875 
470,999.744873046875,1064.612060546875 
480,999.744873046875,1064.612060546875 
490,999.744873046875,1064.612060546875 
500,999.744873046875,1064.612060546875 
510,999.744873046875,1064.612060546875 
520,999.744873046875,1064.612060546875 
530,999.744873046875,1064.612060546875 
540,999.744873046875,1064.612060546875 
550,999.744873046875,1064.612060546875 
560,999.744873046875,1064.612060546875 
570,999.744873046875,1064.612060546875 
580,999.744873046875,1064.612060546875 
590,999.744873046875,1064.612060546875 
600,999.744873046875,1064.612060546875 
610,999.744873046875,1064.612060546875 
620,999.744873046875,1064.612060546875 
630,999.744873046875,1064.612060546875 
640,999.744873046875,1064.612060546875 
650,999.744873046875,1064.612060546875 
660,999.744873046875,1064.612060546875 
670,999.744873046875,1064.612060546875 
680,999.744873046875,1064.612060546875 
690,999.744873046875,1064.612060546875 
700,999.744873046875,1064.612060546875 
710,999.744873046875,1064.612060546875 
720,999.744873046875,1064.612060546875 
730,999.744873046875,1064.612060546875 
740,999.744873046875,1064.612060546875 
750,999.744873046875,1064.612060546875 
760,999.744873046875,1064.612060546875 
770,999.744873046875,1064.612060546875 
780,999.744873046875,1064.612060546875 
790,999.744873046875,1064.612060546875 
800,999.744873046875,1064.612060546875 
810,999.744873046875,1064.612060546875 
820,999.744873046875,1064.612060546875 
830,999.744873046875,1064.612060546875 
840,999.744873046875,1064.612060546875 
850,999.744873046875,1064.612060546875 
860,999.744873046875,1064.612060546875 
870,999.744873046875,1064.612060546875 
880,999.744873046875,1064.612060546875 
890,999.744873046875,1064.612060546875 
900,999.744873046875,1064.612060546875 
910,999.744873046875,1385.489013671875 
920,999.744873046875,1385.489013671875 
930,999.744873046875,1385.489013671875 
940,999.744873046875,1385.489013671875 
950,999.744873046875,1385.489013671875 
960,999.744873046875,1385.489013671875 
970,999.744873046875,1385.489013671875 
980,999.744873046875,1385.489013671875 
990,999.744873046875,1385.489013671875 
1000,999.744873046875,1385.489013671875 
1010,999.744873046875,1385.489013671875 
1020,999.744873046875,1385.489013671875 
1030,999.744873046875,1385.489013671875 
1040,999.744873046875,1385.489013671875 
1050,999.744873046875,1385.489013671875 
1060,999.744873046875,1385.489013671875 
1070,999.744873046875,1385.489013671875 
1080,999.744873046875,1385.489013671875 
1090,999.744873046875,1385.489013671875 
1100,999.744873046875,1385.489013671875 
1110,999.744873046875,1385.489013671875 
1120,999.744873046875,1385.489013671875 
1130,999.744873046875,1385.489013671875 
1140,999.744873046875,1385.489013671875 
1150,999.744873046875,1385.489013671875 
1160,999.744873046875,1385.489013671875 
1170,999.744873046875,1385.489013671875 
1180,999.744873046875,1385.489013671875 
1190,999.744873046875,1385.489013671875 
1200,999.744873046875,1385.489013671875 
1210,999.744873046875,1385.489013671875 
1220,999.744873046875,1385.489013671875 
1230,999.744873046875,1385.489013671875 
1240,999.744873046875,1385.489013671875 
1250,999.744873046875,1385.489013671875 
1260,999.744873046875,1385.489013671875 
1270,999.744873046875,1385.489013671875 
1280,999.744873046875,1385.489013671875 
1290,999.744873046875,1385.489013671875 
1300,999.744873046875,1385.489013671875 
1310,999.744873046875,1385.489013671875 
1320,999.744873046875,1385.489013671875 
1330,999.744873046875,1385.489013671875 
1340,999.744873046875,1385.489013671875 
1350,999.744873046875,1385.489013671875 
1360,999.744873046875,1385.489013671875 
1370,999.744873046875,1385.489013671875 
1380,999.744873046875,1385.489013671875 
1390,999.744873046875,1385.489013671875 
1400,999.744873046875,1385.489013671875 
1410,999.744873046875,1385.489013671875 
1420,999.744873046875,1385.489013671875 
1430,999.744873046875,1385.489013671875 
1440,999.744873046875,1385.489013671875 
1450,999.744873046875,1385.489013671875 
1460,999.744873046875,1385.489013671875 
1470,999.744873046875,1385.489013671875 
1480,999.744873046875,1385.489013671875 
1490,999.744873046875,1385.489013671875 
1500,999.744873046875,1385.489013671875 
1510,999.744873046875,1385.489013671875 
1520,999.744873046875,1385.489013671875 
1530,999.744873046875,1385.489013671875 
1540,999.744873046875,1385.489013671875 
1550,999.744873046875,1385.489013671875 
1560,999.744873046875,1385.489013671875 
1570,999.744873046875,1385.489013671875 
1580,999.744873046875,1385.489013671875 
1590,999.744873046875,1385.489013671875 
1600,999.744873046875,1385.489013671875 
1610,999.744873046875,1385.489013671875 
1620,999.744873046875,1385.489013671875 
1630,999.744873046875,1385.489013671875 
1640,999.744873046875,1385.489013671875 
1650,999.744873046875,1385.489013671875 
1660,999.744873046875,1385.489013671875 
1670,999.744873046875,1385.489013671875 
1680,999.744873046875,1385.489013671875 
1690,999.744873046875,1943.010009765625 
1700,999.744873046875,1943.010009765625 
1710,999.744873046875,1943.010009765625 
1720,999.744873046875,1943.010009765625 
1730,999.744873046875,1943.010009765625 
1740,999.744873046875,1943.010009765625 
1750,999.744873046875,1943.010009765625 
1760,999.744873046875,1943.010009765625 
1770,999.744873046875,1943.010009765625 
1780,999.744873046875,1943.010009765625 
1790,999.744873046875,1943.010009765625 
1800,999.744873046875,1943.010009765625 
1810,999.744873046875,1943.010009765625 
1820,999.744873046875,1943.010009765625 
1830,999.744873046875,1943.010009765625 
1840,999.744873046875,1943.010009765625 
1850,999.744873046875,1943.010009765625 
1860,999.744873046875,1943.010009765625 
1870,999.744873046875,1943.010009765625 
1880,999.744873046875,1943.010009765625 
1890,999.744873046875,1943.010009765625 
1900,999.744873046875,1943.010009765625 
1910,999.744873046875,1943.010009765625 
1920,999.744873046875,1943.010009765625 
1930,999.744873046875,1943.010009765625 
1940,999.744873046875,1943.010009765625 
1950,999.744873046875,1943.010009765625 
1960,999.744873046875,1943.010009765625 
1970,999.744873046875,1943.010009765625 
1980,999.744873046875,1943.010009765625 
1990,999.744873046875,1943.010009765625 
2000,999.744873046875,1943.010009765625 
2010,999.744873046875,1943.010009765625 
2020,999.744873046875,1943.010009765625 
2030,999.744873046875,1943.010009765625 
2040,999.744873046875,1943.010009765625 
2050,999.744873046875,1943.010009765625 
2060,999.744873046875,1943.010009765625 
2070,999.744873046875,1943.010009765625 
2080,999.744873046875,1943.010009765625 
2090,999.744873046875,1943.010009765625 
2100,999.744873046875,1943.010009765625 
2110,999.744873046875,1943.010009765625 
2120,999.744873046875,1943.010009765625 
2130,999.744873046875,1943.010009765625 
2140,999.744873046875,1943.010009765625 
2150,999.744873046875,1943.010009765625 
2160,999.744873046875,1943.010009765625 
2170,999.744873046875,1943.010009765625 
2180,999.744873046875,1943.010009765625 
2190,999.744873046875,1943.010009765625 
2200,999.744873046875,1943.010009765625 
2210,999.744873046875,1943.010009765625 
2220,999.744873046875,1943.010009765625 
2230,999.744873046875,1943.010009765625 
2240,999.744873046875,1943.010009765625 
2250,999.744873046875,1943.010009765625 
2260,999.744873046875,1943.010009765625 
2270,999.744873046875,1943.010009765625 
2280,999.744873046875,1943.010009765625 
2290,999.744873046875,1943.010009765625 
2300,999.744873046875,1943.010009765625 
2310,999.744873046875,1943.010009765625 
2320,999.744873046875,1943.010009765625 
2330,999.744873046875,1943.010009765625 
2340,999.744873046875,1943.010009765625 
2350,999.744873046875,1943.010009765625 
2360,999.744873046875,1943.010009765625 
2370,999.744873046875,1943.010009765625 
2380,999.744873046875,2073.205078125 
2390,999.744873046875,2112.384033203125 
2400,999.744873046875,2112.384033203125 
2410,999.744873046875,2112.384033203125 
2420,999.744873046875,2112.384033203125 
2430,999.744873046875,2112.384033203125 
2440,999.744873046875,2112.384033203125 
2450,999.744873046875,2112.384033203125 
2460,999.744873046875,2112.384033203125 
2470,999.744873046875,2112.384033203125 
2480,999.744873046875,2112.384033203125 
2490,999.744873046875,2112.384033203125 
2500,999.744873046875,2112.384033203125 
2510,999.744873046875,2112.384033203125 
2520,999.744873046875,2112.384033203125 
2530,999.744873046875,2112.384033203125 
2540,999.744873046875,2112.384033203125 
2550,999.744873046875,2112.384033203125 
2560,999.744873046875,2112.384033203125 
2570,999.744873046875,2612.14404296875 
2580,999.744873046875,2612.14404296875 
2590,999.744873046875,2612.14404296875 
2600,999.744873046875,2612.14404296875 
2610,999.744873046875,2612.14404296875 
2620,999.744873046875,2612.14404296875 
2630,999.744873046875,2612.14404296875 
2640,999.744873046875,2612.14404296875 
2650,999.744873046875,2612.14404296875 
2660,999.744873046875,2612.14404296875 
2670,999.744873046875,2612.14404296875 
2680,999.744873046875,2612.14404296875 
2690,999.744873046875,2612.14404296875 
2700,999.744873046875,2612.14404296875 
2710,999.744873046875,2612.14404296875 
2720,999.744873046875,2612.14404296875 
2730,999.744873046875,2612.14404296875 
2740,999.744873046875,2612.14404296875 
2750,999.744873046875,2612.14404296875 
2760,999.744873046875,2612.14404296875 
2770,999.744873046875,2612.14404296875 
2780,999.744873046875,2632.946044921875 
2790,999.744873046875,2632.946044921875 
2800,999.744873046875,2632.946044921875 
2810,999.744873046875,2754.072021484375 
2820,999.744873046875,2754.072021484375 
2830,999.744873046875,2754.072021484375 
2840,999.744873046875,2754.072021484375 
2850,999.744873046875,2754.072021484375 
2860,999.744873046875,2754.072021484375 
2870,999.744873046875,2754.072021484375 
2880,999.744873046875,2754.072021484375 
2890,999.744873046875,2754.072021484375 
2900,999.744873046875,2754.072021484375 
2910,999.744873046875,2754.072021484375 
2920,999.744873046875,2754.072021484375 
2930,999.744873046875,2754.072021484375 
2940,999.744873046875,2754.072021484375 
2950,999.744873046875,2754.072021484375 
2960,999.744873046875,2754.072021484375 
2970,999.744873046875,2754.072021484375 
2980,999.744873046875,2754.072021484375 
2990,999.744873046875,2754.072021484375 
3000,1002.885009765625,2754.072021484375 
3010,1002.885009765625,2754.072021484375 
3020,1002.885009765625,2754.072021484375 
3030,1002.885009765625,2754.072021484375 
3040,1002.912109375,2754.072021484375 
3050,1002.99609375,3096.15283203125 
3060,1002.99609375,3096.15283203125 
3070,1002.99609375,3096.15283203125 
3080,1002.99609375,3096.15283203125 
3090,1002.99609375,3096.15283203125 
3100,1002.99609375,3096.15283203125 
3110,1002.99609375,3096.15283203125 
3120,1002.99609375,3096.15283203125 
3130,1004.320068359375,3096.15283203125 
3140,1004.320068359375,3096.15283203125 
3150,1004.320068359375,3096.15283203125 
3160,1005.06201171875,3096.15283203125 
3170,1005.06201171875,3138.26904296875 
3180,1005.06201171875,3138.26904296875 
3190,1005.06201171875,3138.26904296875 
3200,1005.06201171875,3138.26904296875 
3210,1005.06201171875,3138.26904296875 
3220,1005.06201171875,3138.26904296875 
3230,1005.06201171875,3138.26904296875 
3240,1005.06201171875,3138.26904296875 
3250,1005.06201171875,3138.26904296875 
3260,1005.06201171875,3138.26904296875 
3270,1005.06201171875,3138.26904296875 
3280,1005.06201171875,3207.300048828125 
3290,1005.06201171875,3207.300048828125 
3300,1005.06201171875,3207.300048828125 
3310,1005.06201171875,3451.1220703125 
3320,1005.06201171875,3451.1220703125 
3330,1005.06201171875,3451.1220703125 
3340,1005.06201171875,3451.1220703125 
3350,1005.06201171875,3451.1220703125 
3360,1005.06201171875,3451.1220703125 
3370,1005.06201171875,3451.1220703125 
3380,1005.06201171875,3451.1220703125 
3390,1005.06201171875,3451.1220703125 
3400,1005.06201171875,3451.1220703125 
3410,1006.434814453125,3451.1220703125 
3420,1006.434814453125,3451.1220703125 
3430,1006.434814453125,3451.1220703125 
3440,1006.434814453125,3451.1220703125 
3450,1006.434814453125,3451.1220703125 
3460,1006.434814453125,3451.1220703125 
3470,1006.434814453125,3451.1220703125 
3480,1007.72509765625,3451.1220703125 
3490,1007.72509765625,3451.1220703125 
3500,1007.72509765625,3451.1220703125 
3510,1007.72509765625,3451.1220703125 
3520,1007.72509765625,3451.1220703125 
3530,1007.72509765625,3451.1220703125 
3540,1007.72509765625,3451.1220703125 
3550,1007.72509765625,3602.367919921875 
3560,1008.424072265625,3602.367919921875 
3570,1008.424072265625,3602.367919921875 
3580,1008.424072265625,3602.367919921875 
3590,1008.424072265625,3602.367919921875 
3600,1008.424072265625,3602.367919921875 
3610,1008.424072265625,3602.367919921875 
3620,15036.32080078125,16512.987060546875 
3630,15036.32080078125,17290.618896484375 
3640,31075.0419921875,17290.618896484375 
